,solar,volcanic,CO2_RCP_4.5
113,1365.61441486577,0.0043117809219946,277.69
114,1365.59644,0.043898793617827,277.7
115,1365.57564318404,0.0296346695477668,277.71
116,1365.55242449818,0.0134829280135279,277.72
117,1365.5272596283,0.0074385063713353,277.72
118,1365.50062426027,0.0053662006784392,277.72
119,1365.47299407997,0.0046663812899188,277.73
120,1365.44484477327,0.0044308999316563,277.73
121,1365.41665202605,0.0217371559317331,277.74
122,1365.38889152418,0.0173608287896069,277.74
123,1365.3620389535402,0.008954349264751,277.75
124,1365.33657,0.0286583949797587,277.75
125,1365.31290178914,0.021919219770772,277.76
126,1365.29121720535,0.0105658901493909,277.76
127,1365.27164057271,0.0064166429742676,277.77
128,1365.25429621531,0.005017478472559,277.77
129,1365.23930845725,0.0045485278075626,277.77
130,1365.22680162261,0.0043912184567842,277.77
131,1365.21690003547,0.0043384078405781,277.78
132,1365.20972801993,0.0043206724746321,277.79
133,1365.2054099000802,0.0043147157359941,277.79
134,1365.20407,0.0043127148329639,277.79
135,1365.2057677394,0.0043120427377889,277.8
136,1365.2103029204302,0.0043118170127116,277.81
137,1365.21741044086,0.0043117410078623,277.81
138,1365.22682519847,0.004311715777255,277.82
139,1365.2382820910302,0.0043117074106355,277.83
140,1365.25151601631,0.0043117043025929,277.83
141,1365.26626187207,0.0043117031168465,277.84
142,1365.28225455609,0.0043117026927268,277.85
143,1365.2992289661502,0.014559940961549,277.86
144,1365.31692,0.0119958864037341,277.86
145,1365.33507273327,0.0070457557348085,277.87
146,1365.35347295294,0.0052319539788268,277.88
147,1365.37191662384,0.0046202437009826,277.88
148,1365.39019971079,0.0044152319461591,277.89
149,1365.40811817862,0.0043464626443652,277.9
150,1365.4254679921698,0.0070684404829324,277.91
151,1365.44204511625,0.0063738878682687,277.92
152,1365.4576455157,0.0050453558383557,277.92
153,1365.47206515534,0.004558641258421,277.93
154,1365.4851,0.0043944971224701,277.95
155,1365.49659360753,0.0043394841883052,277.96
156,1365.50657990782,0.0043210305214826,277.98
157,1365.51514042379,0.0043148357194867,277.98
158,1365.5223566783802,0.0043127551581671,278.0
159,1365.52831019448,0.0043120561810893,278.01
160,1365.5330824950302,0.0446058056029346,278.03
161,1365.53675510293,0.0300868984296398,278.04
162,1365.53940954112,0.0136467072423545,278.06
163,1365.5411273325,0.0074943435822609,278.07
164,1365.54199,0.0102346429689711,278.09
165,1365.5420969466302,0.008308980913849,278.11
166,1365.54161909579,0.0057268218053207,278.124
167,1365.54074525099,0.0047879405914582,278.138
168,1365.53966421571,0.0044714020759772,278.155
169,1365.53856479346,0.158748139137135,278.172
170,1365.53763578773,0.109758975240234,278.194
171,1365.53706600202,0.0422239234339023,278.211
172,1365.53704423983,0.0368589557037199,278.233
173,1365.53775930466,0.0212291586372185,278.257
174,1365.5394,0.0103255028836438,278.278
175,1365.54212090595,0.0063547605048206,278.298
176,1365.545939709,0.0050000665009562,278.321
177,1365.55083987225,0.0045431614422845,278.34
178,1365.55680485878,0.0043894806838268,278.363
179,1365.56381813168,0.0043378328047167,278.384
180,1365.57186315405,0.004320480553859,278.404
181,1365.5809233889802,0.0043146513782904,278.415
182,1365.59098229955,0.0043126932008785,278.432
183,1365.60202334886,0.0043120353701359,278.455
184,1365.6140300000004,0.0043118143185333,278.483
185,1365.6269399495698,0.0043117405674802,278.508
186,1365.64050782819,0.0043117154979471,278.52
187,1365.65444250001,0.0043117072351599,278.543
188,1365.6684528291698,0.0043117043025929,278.561
189,1365.68224767981,0.0043117031168465,278.58
190,1365.69553591606,0.0043117026927268,278.599
191,1365.70802640206,0.0043117026927268,278.635
192,1365.71942800196,0.0196281272156153,278.661
193,1365.72944957989,0.0141092764596275,278.681
194,1365.7378,0.0078600924846595,278.712
195,1365.74425017579,0.0055214782308972,278.735
196,1365.74881921824,0.004719693250455,278.765
197,1365.7515882877,0.0044489300114252,278.789
198,1365.75263854454,0.0043578210261492,278.816
199,1365.75205114909,0.0043271973059916,278.845
200,1365.74990726172,0.0043169078457631,278.877
201,1365.74628804277,0.004313451222927,278.901
202,1365.7412746526,0.0043122898768695,278.936
203,1365.73494825156,0.0043118999033784,278.957
204,1365.72739,0.0043117688501861,278.986
205,1365.71870117729,0.0043117249387841,279.021
206,1365.70906353886,0.0286512809427149,279.051
207,1365.69867895918,0.0225616484760182,279.088
208,1365.68774931268,0.0108050822796989,279.11400000000003
209,1365.6764764738198,0.0064972991087953,279.137
210,1365.66506231706,0.0050444872808058,279.164
211,1365.65370871685,0.0045575838088919,279.187
212,1365.64261754763,0.0043942576232118,279.212
213,1365.63199068386,0.0043394284293371,279.237
214,1365.62203,0.0043210154131808,279.261
215,1365.61287462506,0.0072428995755864,279.282
216,1365.60441270631,0.0065082356745453,279.306
217,1365.59646964559,0.0050932144784559,279.334
218,1365.58887084475,0.0368078113497979,279.353
219,1365.58144170561,0.0248070785915119,279.379
220,1365.57400763003,0.011607645998065,279.404
221,1365.56639401984,0.006796655399789,279.42900000000003
222,1365.55842627688,0.0051487563645615,279.452
223,1365.5499298029902,0.0045930862655573,279.474
224,1365.5407300000004,0.0044062451369675,279.497
225,1365.53069517249,0.0043434633305273,279.516
226,1365.51986523591,0.0267079175272002,279.533
227,1365.50832300846,0.0186348170383615,279.55400000000003
228,1365.49615130834,0.0094990145432354,279.578
229,1365.48343295372,0.0060802399893268,279.60200000000003
230,1365.47025076281,0.0170434524231817,279.625
231,1365.45668755379,0.0122750032252704,279.646
232,1365.44282614485,0.0071905375941709,279.66700000000003
233,1365.42874935419,0.0052928677300774,279.693
234,1365.41454,0.004642565640744,279.717
235,1365.400268935,0.0044229847635529,279.73900000000003
236,1365.38595915005,0.071524503961173,279.749
237,1365.37162167055,0.0855911186256578,279.77
238,1365.3572675219,0.0341878666707484,279.788
239,1365.3429077295,0.0143928774251637,279.806
240,1365.32855331873,0.0076930288774938,279.825
241,1365.314215315,0.0054463686305087,279.835
242,1365.2999047437,0.0046926752536164,279.846
243,1365.28563263024,0.0044396520083684,279.855
244,1365.27141,0.025907480754734,279.863
245,1365.25726209752,0.0175103387068908,279.877
246,1365.24327104389,0.0089846677142609,279.892
247,1365.2295331793302,0.0059057139490492,279.911
248,1365.21614484405,0.0048488916147136,279.915
249,1365.2032023783,0.0044923130382901,279.928
250,1365.1908021222698,0.0043723901920228,279.952
251,1365.17904041621,0.0043320907219699,279.974
252,1365.16801360033,0.0043185517891732,279.987
253,1365.15781801485,0.004314003525423,279.994
254,1365.14855,0.0043124756547672,279.998
255,1365.14033198491,0.0043119624464853,280.007
256,1365.13339075439,0.004311790189746,280.012
257,1365.12797918214,0.0043117321245703,280.031
258,1365.12435014188,0.0043117124917921,280.039
259,1365.12275650732,0.0043117057826454,280.046
260,1365.12345115218,0.0043117037689523,280.059
261,1365.12668695016,0.0043117029186218,280.056
262,1365.13271677498,0.0043117026927268,280.07
263,1365.14179350036,0.0043117026927268,280.073
264,1365.15417,0.0043117026927268,280.076
265,1365.16998211282,0.0043117026927268,280.086
266,1365.18889753855,0.2173211977434189,280.097
267,1365.21046694211,0.1396792540075249,280.10900000000004
268,1365.23424098843,0.0521036783301959,280.123
269,1365.25977034242,0.020628125218286,280.122
270,1365.28660566902,0.0098118651146386,280.142
271,1365.31429763316,0.0061611118898795,280.15
272,1365.3423968997502,0.0049331505276801,280.161
273,1365.37045413372,0.0045204797493923,280.172
274,1365.39802,0.0043818365590739,280.181
275,1365.42470998379,0.0043352617025876,280.187
276,1365.4503988514,0.0043196162585114,280.197
277,1365.4750261894098,0.0043143609947305,280.207
278,1365.49853158441,0.0043125956146802,280.204
279,1365.52085462299,0.0043120024509924,280.216
280,1365.54193489173,0.0043118032930984,280.213
281,1365.5617119772098,0.0983310175233243,280.222
282,1365.58012546603,0.0644537396289608,280.228
283,1365.59711494476,0.0260933534552294,280.23
284,1365.61262,0.0117378548838999,280.231
285,1365.62664199202,0.006816131860305,280.235
286,1365.63942937585,0.0051540628644243,280.245
287,1365.65129238024,0.0045947949679684,280.242
288,1365.66254123392,0.0044068136196082,280.243
289,1365.6734861656098,0.0043436539056909,280.237
290,1365.68443740406,0.0043224358515628,280.242
291,1365.69570517799,0.0043153082751101,280.235
292,1365.70759971613,0.0043129138583265,280.243
293,1365.7204312472302,0.0043121095640795,280.233
294,1365.73451,0.0043118394967771,280.235
295,1365.74999254815,0.004311748648364,280.236
296,1365.76642084519,0.0043117181399198,280.24
297,1365.78318318962,0.004311707924945,280.225
298,1365.79966787991,0.0043117044589344,280.211
299,1365.81526321455,0.0274041588570303,280.206
300,1365.82935749203,0.0190834301423243,280.209
301,1365.84133901083,0.0096615823645586,280.211
302,1365.85059606944,0.0061356711827933,280.21
303,1365.8565169663302,0.0049268264423413,280.207
304,1365.85849,0.0946336617961173,280.206
305,1365.8560786854,0.0671363806308404,280.208
306,1365.84954740339,0.0268795075517901,280.203
307,1365.83933575129,0.011954016878727,280.196
308,1365.82588332644,0.0068808322502491,280.197
309,1365.80962972617,0.0051746880478507,280.196
310,1365.7910145478,0.0046015748045711,280.193
311,1365.77047738867,0.0044090715106578,280.19
312,1365.74845784611,0.0043444100629617,280.192
313,1365.72539551744,0.004322689620022,280.171
314,1365.70173,0.0043153934256207,280.16900000000004
315,1365.67786643026,0.0043129426124925,280.157
316,1365.65407210127,0.0043121192661735,280.156
317,1365.63057984522,0.0043118426025011,280.148
318,1365.60762249432,0.0043117496528756,280.14
319,1365.58543288077,0.0043117185100009,280.126
320,1365.56424383675,0.0043117080096977,280.125
321,1365.5442881944698,0.0043117044589344,280.118
322,1365.52579878612,0.0043117032577216,280.11
323,1365.5090084439,0.0043117027513287,280.101
324,1365.49415,0.0043117026927268,280.087
325,1365.4813764435698,0.0043117026927268,280.08
326,1365.47052139155,0.0043117026927268,280.088
327,1365.46133861782,0.0043117026927268,280.087
328,1365.45358189626,0.0043117026927268,280.08
329,1365.44700500075,0.0043117026927268,280.065
330,1365.44136170519,0.0043117026927268,280.057
331,1365.43640578345,0.0043117026927268,280.048
332,1365.43189100941,0.0547537398155156,280.035
333,1365.42757115697,0.0397797337107287,280.025
334,1365.4232,0.0170724530697055,280.007
335,1365.41859929545,0.008635117912937,279.993
336,1365.41386273253,0.0057654586992711,279.975
337,1365.4091519835,0.004800075558648,279.965
338,1365.4046287206402,0.0044757511691706,279.949
339,1365.40045461621,0.004366807694145,279.926
340,1365.39679134249,0.0043302131243819,279.91900000000004
341,1365.39380057173,0.0043179204061396,279.89
342,1365.39164397622,0.0043137909277896,279.875
343,1365.39048322822,0.0043124041956432,279.85
344,1365.39048,0.0043119384477812,279.833
345,1365.39176485462,0.0530621508304191,279.827
346,1365.3943439183302,0.0377607485261404,279.813
347,1365.39819220818,0.0163454965727917,279.806
348,1365.4032847411802,0.0083958882973693,279.788
349,1365.4095965344,0.0056858987251768,279.78
350,1365.41710260487,0.0047734623240445,279.761
351,1365.42577796962,0.0044668261167016,279.752
352,1365.4355976457,0.0043638119178368,279.73400000000004
353,1365.44653665015,0.0097278328977296,279.726
354,1365.45857,0.0083655023920861,279.717
355,1365.47163433606,0.0057539392971165,279.7
356,1365.48551279413,0.0047971411323413,279.668
357,1365.4999501338,0.0044744604668308,279.644
358,1365.5146911146198,0.0043663154019502,279.61400000000003
359,1365.52948049619,0.0043300395619602,279.588
360,1365.54406303805,0.0102654992093384,279.559
361,1365.55818349979,0.0087733430897598,279.532
362,1365.57158664099,0.0058991264969551,279.496
363,1365.5840172212,0.0048460110253788,279.466
364,1365.59522,0.0044908452322988,279.441
365,1365.60497506115,0.004371812896618,279.42
366,1365.61320378514,0.0384992988657097,279.4
367,1365.61986287663,0.0261746048795935,279.373
368,1365.62490904032,0.0122296151816575,279.351
369,1365.62829898086,0.0356411275734893,279.331
370,1365.62998940293,0.0235360125124795,279.307
371,1365.6299370112,0.0112506674602402,279.276
372,1365.62809851036,0.0066759572637533,279.249
373,1365.6244306050694,0.0051089039831794,279.223
374,1365.61889,0.0045798257264839,279.22
375,1365.61149234934,0.0044018093000152,279.206
376,1365.60248910532,0.0043419756606748,279.194
377,1365.59219066966,0.0043218726566946,279.181
378,1365.58090744411,0.0043151192316678,279.16700000000003
379,1365.56894983039,0.0327071464276775,279.144
380,1365.55662823024,0.0224752805252183,279.137
381,1365.54425304539,0.0108900001455458,279.11400000000003
382,1365.5321346775802,0.0065544833137758,279.108
383,1365.52058352854,0.0050680683709296,279.097
384,1365.50991,0.0045661045845462,279.086
385,1365.5003571414802,0.0043971995230683,279.071
386,1365.49189859358,0.0043404275304538,279.055
387,1365.4844406447098,0.0043213527043147,279.03700000000003
388,1365.47788958324,0.0089815529437986,279.017
389,1365.47215169758,0.0078118405348886,279.017
390,1365.46713327611,0.005557040180853,279.006
391,1365.46274060723,0.0047308686020002,278.987
392,1365.4588799793198,0.0044522402915021,278.98
393,1365.45545768078,0.0437615524248303,278.974
394,1365.4523800000004,0.0276292117750292,278.96
395,1365.44954588475,0.0125171547678814,278.942
396,1365.44682492036,0.0071151615021212,278.938
397,1365.44407935151,0.0052569420009209,278.906
398,1365.44117142292,0.0046295604617345,278.884
399,1365.43796337929,0.0044185140840424,278.88
400,1365.43431746531,0.004347587013898,278.86400000000003
401,1365.43009592569,0.0043237573714935,278.846
402,1365.42516100513,0.0043157518683881,278.833
403,1365.4193749483302,0.0043130629445979,278.832
404,1365.4126,0.0043121595408584,278.835
405,1365.40473370952,0.004311856181494,278.84
406,1365.395814845,0.0043117543293581,278.836
407,1365.38591747925,0.0043117198694625,278.839
408,1365.37511568508,0.0043117082041884,278.84
409,1365.3634835352802,0.0043117044589344,278.829
410,1365.35109510265,0.0043117032577216,278.821
411,1365.3380244600098,0.0283467110294325,278.814
412,1365.32434568016,0.0196863574019538,278.817
413,1365.31013283588,0.0098799458699879,278.80400000000003
414,1365.29546,0.0062101191241334,278.789
415,1365.28040962719,0.004951933562428,278.775
416,1365.26509769965,0.0045270432602934,278.76
417,1365.24964858149,0.0043840725577144,278.754
418,1365.23418663678,0.0222444500873911,278.719
419,1365.21883622961,0.0157754937744204,278.703
420,1365.20372172407,0.0084633325455809,278.692
421,1365.18896748426,0.0057271308092994,278.67
422,1365.17469787425,0.0047890471172686,278.655
423,1365.16103725813,0.0323952779048475,278.641
424,1365.14811,0.0222273883339174,278.627
425,1365.13604252173,0.0107988166622072,278.608
426,1365.12496947638,0.0333859560455538,278.593
427,1365.1150275748,0.0222409789786518,278.572
428,1365.10635352781,0.0107858924777972,278.558
429,1365.09908404629,0.006517768774508,278.54400000000004
430,1365.09335584105,0.0050555795833683,278.522
431,1365.08930562296,0.004561892780045,278.498
432,1365.08707010286,0.00439578276461,278.473
433,1365.08678599159,0.168150189262271,278.455
434,1365.08859,0.119628486379231,278.426
435,1365.09256384588,0.0458003393375932,278.396
436,1365.09856927481,0.0183682713940638,278.369
437,1365.1064130393304,0.0090382441930363,278.351
438,1365.11590189197,0.0058995308185348,278.313
439,1365.12684258525,0.0048450668829519,278.28700000000003
440,1365.13904187171,0.0044908640220118,278.268
441,1365.15230650389,0.0043718850111182,278.251
442,1365.16644323431,0.0043319186436535,278.232
443,1365.1812588155,0.0043184935814719,278.226
444,1365.19656,0.0043139840652824,278.22
445,1365.21215107475,0.0043124691554459,278.19
446,1365.22782646437,0.0043119600920403,278.18
447,1365.24337812788,0.0043117890308579,278.151
448,1365.25859802432,0.0043117315721578,278.137
449,1365.27327811271,0.0043117123738989,278.119
450,1365.28721035209,0.0043117057826454,278.10200000000003
451,1365.30018670148,0.0043117037689523,278.083
452,1365.3119991199,0.0157401121342665,278.051
453,1365.3224395664,0.0116221994345316,278.026
454,1365.3313,0.0069593480847347,278.01
455,1365.33844802511,0.0052143813987709,277.985
456,1365.34405382771,0.0504612054984543,277.971
457,1365.34836323914,0.0314506398827279,277.949
458,1365.35162209075,0.0138556511748225,277.925
459,1365.3540762139,0.0075727610429168,277.897
460,1365.35597143993,0.0054112657782426,277.883
461,1365.35755360021,0.0046814603987873,277.865
462,1365.35906852608,0.0119391293654559,277.845
463,1365.36076204889,0.0099793675715407,277.816
464,1365.36288,0.0063274440937936,277.8
465,1365.36562930479,0.0049901685823775,277.777
466,1365.3690612648,0.0045391809794862,277.759
467,1365.37318827557,0.0346674263251337,277.738
468,1365.37802273269,0.0237063777093331,277.713
469,1365.3835770317,0.026415987629507,277.693
470,1365.38986356818,0.0163530646907204,277.67400000000004
471,1365.39689473769,0.0086130360477674,277.644
472,1365.40468293578,0.0057744782251854,277.629
473,1365.41324055803,0.0048046972275922,277.611
474,1365.4225800000004,0.0044774861303312,277.59
475,1365.43268445572,0.0043674136312543,277.561
476,1365.44342031311,0.0043304193607113,277.533
477,1365.45462475857,0.0043179901835927,277.517
478,1365.4661349785,0.0043138145885499,277.496
479,1365.47778815929,0.0043124122121619,277.485
480,1365.48942148734,0.004311941146224,277.48
481,1365.50087214904,0.0043117826458703,277.464
482,1365.51197733078,0.0043117294180863,277.459
483,1365.5225742189698,0.0043117116469634,277.449
484,1365.5325,0.0043117057539766,277.444
485,1365.54163082234,0.0043117037689523,277.427
486,1365.54999868276,0.0043117029186218,277.401
487,1365.5576745401402,0.0064162519553504,277.378
488,1365.5647293533,0.005889705709726,277.37
489,1365.57123408113,0.004873160911207,277.353
490,1365.57725968246,0.0045006832942357,277.348
491,1365.58287711616,0.0043750642360188,277.331
492,1365.58815734108,0.0213523591113556,277.311
493,1365.59317131608,0.0170800748141081,277.29900000000004
494,1365.59799,0.0088545813516228,277.277
495,1365.60268301493,0.0058407822513475,277.264
496,1365.60731463583,0.0048243718196051,277.258
497,1365.61194780089,0.0044837256443295,277.23900000000003
498,1365.61664544828,0.004369459590746,277.235
499,1365.62147051619,0.0043311000067311,277.217
500,1365.62648594281,0.0043182182181647,277.206
501,1365.63175466631,0.0329438222157343,277.192
502,1365.63733962489,0.0226263613010002,277.186
503,1365.64330375673,0.0109447077360546,277.172
504,1365.64971,0.0065731337435889,277.158
505,1365.65657281794,0.0050743582982071,277.141
506,1365.66371277391,0.0045682204643844,277.137
507,1365.67090195632,0.0043979108645203,277.122
508,1365.67791245358,0.0043406664807758,277.116
509,1365.68451635411,0.0043214328805743,277.11
510,1365.69048574631,0.0043149712373611,277.099
511,1365.69559271859,0.0165659407432401,277.084
512,1365.69960935935,0.0121501301634765,277.072
513,1365.70230775702,0.007150538387177,277.063
514,1365.70346,0.0052795645521223,277.052
515,1365.7028615433196,0.0046381089014188,277.048
516,1365.70040130855,0.0044214885159205,277.041
517,1365.69599158384,0.0043485984967059,277.033
518,1365.68954465739,0.0043240991442498,277.026
519,1365.68097281737,0.0043158673272889,277.024
520,1365.67018835197,0.0043131017104894,277.015
521,1365.65710354935,0.0474338014134601,277.01
522,1365.64163069769,0.0318957986331591,277.009
523,1365.62368208518,0.0143018356557176,277.004
524,1365.60317,0.0077177007263286,277.011
525,1365.58011203877,0.0054603572323277,277.012
526,1365.55494703191,0.004698050531442,277.015
527,1365.5282191183196,0.0044415428452535,277.016
528,1365.50047243685,0.0114924916616094,277.013
529,1365.4722511264,0.0096778425597775,277.014
530,1365.4440993258302,0.0062206986395191,277.013
531,1365.4165611740302,0.0049542454743969,277.013
532,1365.39018080988,0.0045271348879544,277.036
533,1365.36550237224,0.0043839897812304,277.045
534,1365.34307,0.0043359731871151,277.053
535,1365.32332137161,0.0043198535131042,277.056
536,1365.3062683238,0.209721336317246,277.055
537,1365.2918162329,0.145742434161429,277.063
538,1365.2798704752,0.055654450989631,277.057
539,1365.27033642704,0.021816301181408,277.057
540,1365.2631194647,0.305424108740808,277.074
541,1365.25812496452,0.22049201599339,277.07
542,1365.2552583028,0.0820859630932374,277.076
543,1365.25442485586,0.0307509221558523,277.092
544,1365.25553,0.0132120911243197,277.094
545,1365.2584473048,0.0073029562320451,277.095
546,1365.26292311287,0.0053166517332328,277.10900000000004
547,1365.26867196009,0.024089374185737,277.112
548,1365.27540838233,0.0168604876390352,277.112
549,1365.28284691546,0.0088535214037975,277.13
550,1365.29070209535,0.0058599824525264,277.136
551,1365.29868845787,0.0048338349421012,277.125
552,1365.3065205389098,0.0044873189434046,277.122
553,1365.31391287433,0.0043707220584882,277.11400000000003
554,1365.32058,0.0043315315210733,277.131
555,1365.32631273919,0.004318363886128,277.127
556,1365.3312070647,0.00431394044879,277.124
557,1365.33543523673,0.0043124544840213,277.123
558,1365.33916951547,0.0043119550254771,277.131
559,1365.3425821611302,0.0043117874883862,277.131
560,1365.3458454339,0.0043117312660363,277.132
561,1365.34913159398,0.0043117123601533,277.146
562,1365.35261290155,0.0043117057826454,277.139
563,1365.35646161683,0.0043117037689523,277.139
564,1365.36085,0.0043117029186218,277.14
565,1365.36591445845,0.0043117026927268,277.148
566,1365.37164798834,0.0043117026927268,277.146
567,1365.378007733,0.0043117026927268,277.146
568,1365.38495083577,0.0043117026927268,277.153
569,1365.39243444001,0.0043117026927268,277.15
570,1365.40041568904,0.0043117026927268,277.146
571,1365.40885172621,0.0158579319972283,277.155
572,1365.41769969487,0.01169756534424,277.161
573,1365.42691673835,0.0069866422463262,277.159
574,1365.43646,0.246954433948686,277.16900000000004
575,1365.446252067,0.179419182385531,277.173
576,1365.45607730195,0.0673572184845537,277.178
577,1365.46568551128,0.0256953059209393,277.181
578,1365.47482650143,0.0115050456595227,277.191
579,1365.48325007884,0.0067286292824618,277.194
580,1365.49070604994,0.0051236209974935,277.198
581,1365.49694422117,0.01990086397221,277.212
582,1365.5017143989598,0.0142008912619475,277.226
583,1365.50476638976,0.0078908672739552,277.241
584,1365.50585,0.005531815899995,277.262
585,1365.5047898735302,0.0047231658295216,277.277
586,1365.50171000385,0.0044500965006665,277.29200000000003
587,1365.49680922187,0.0043582128952155,277.303
588,1365.49028635849,0.0043273287307608,277.323
589,1365.48234024464,0.0502323361846736,277.335
590,1365.47316971121,0.0360182343893442,277.347
591,1365.46297358912,0.0157243240757282,277.366
592,1365.45195070929,0.0081838198648928,277.381
593,1365.44029990261,0.0056144027535333,277.403
594,1365.42822,0.0047494203310809,277.425
595,1365.41590603887,0.0248413739531868,277.43
596,1365.40353788265,0.0173994042396234,277.436
597,1365.39129160125,0.009050381381742,277.446
598,1365.3793432646,0.0059272072662686,277.47
599,1365.36786894261,0.0048565156781685,277.488
600,1365.3570447052198,0.0044949487582405,277.508
601,1365.34704662234,0.0043732865576546,277.514
602,1365.3380507639,0.0043323933491194,277.529
603,1365.33023319981,0.0043186535882062,277.55
604,1365.32377,0.0043140377558588,277.576
605,1365.31879003097,0.004312486996766,277.591
606,1365.3152333455498,0.0043119662928842,277.605
607,1365.31299279313,0.0431526667464993,277.619
